종목코드,회사명,유동자산,유동부채,투자자산,비유동부채,영업이익
046120,오르비텍,61639000000,48881000000,11427000000,7573000000,1882000000
070300,한솔시큐어,0,0,0,0,0
108320,실리콘웍스,544002000000,199482000000,10982000000,4387000000,1763000000
079970,투비소프트,49222000000,35559000000,10486000000,13343000000,-9419000000
071200,인피니트헬스케어,74132000000,14619000000,917000000,812000000,663000000
100030,모바일리더,18867000000,2270000000,689000000,11035000000,3440000000
122690,서진오토모티브,311488000000,570650000000,134185000000,8812000000,-314000000
900110,이스트아시아홀딩스인베스트먼트리미티드,184829000000,7909000000,9802000000,10361000000,6453000000
900100,뉴프라이드코퍼레이션,31683000000,32672000000,0,15412000000,-5144000000
115500,케이씨에스,0,0,0,0,0
900120,씨케이에이치푸드앤헬스리미티드,0,0,0,0,0
115450,지트리비앤티,0,0,0,0,0
122350,삼기오토모티브,104817000000,216696000000,47625000000,36000000,5500000000
115610,이미지스테크놀로지,16844000000,1915000000,248000000,1546000000,-7407000000
115310,인포바인,74732000000,4399000000,210000000,2933000000,2575000000
106080,지투하이소닉,14945000000,29333000000,1943000000,5136000000,-6247000000
101330,모베이스,132787000000,55539000000,18718000000,3807000000,23060000000
114570,지스마트글로벌,0,0,0,0,0
115570,스타플렉스,50844000000,66589000000,11446000000,38000000,77000000
115440,우리넷,0,0,0,0,0
050860,아세아텍,0,0,0,0,0
114630,우노앤컴퍼니,53629000000,13745000000,10000000,8637000000,855000000
080530,코디,22157000000,27912000000,22905000000,560000000,-4042000000
900070,글로벌에스엠테크리미티드,82240000000,25307000000,15937000000,1599000000,705000000
099520,아이티엑스엠투엠,0,0,0,0,0
114450,KPX라이프사이언스,0,0,0,0,0
104460,동양피엔에프,88477000000,77480000000,8004000000,3724000000,13389000000
096640,멜파스,0,0,0,0,0
112040,위메이드엔터테인먼트,177858000000,72974000000,2270000000,76855000000,-36162000000
108860,셀바스에이아이,31751000000,44728000000,9751000000,12858000000,-14183000000
900080,에스앤씨엔진그룹리미티드,258692000000,18887000000,5048000000,0,22984000000
088290,이원컴포텍,14231000000,18184000000,6059000000,3000000,602000000
114190,웰크론강원,70557000000,43608000000,34000000,4355000000,341000000
115160,휴맥스,734274000000,566655000000,89371000000,66990000000,-39127000000
109960,에이프로젠헬스케어앤게임즈,69422000000,19480000000,1248000000,135166000000,-207000000
099410,동방선기,0,0,0,0,0
101000,디엠씨,0,0,0,0,0
109820,진매트릭스,19136000000,15007000000,5115000000,5670000000,-2806000000
082920,비츠로셀,54120000000,20453000000,3015000000,139000000,4153000000
042520,한스바이오메드,37967000000,20800000000,2062000000,1846000000,2776000000
104200,엔에이치엔벅스,65298000000,22914000000,1602000000,5348000000,5942000000
052860,아이앤씨테크놀로지,20680000000,18240000000,1654000000,3178000000,1829000000
105330,케이엔더블유,42957000000,26029000000,3772000000,167000000,832000000
109740,디에스케이,89818000000,52897000000,4911000000,38931000000,22268000000
095700,제넥신,0,0,0,0,0
108230,톱텍,284796000000,43622000000,5324000000,3873000000,8227000000
100130,동국에스엔씨,204036000000,115365000000,21543000000,28596000000,-744000000
103230,에스앤더블류,0,0,0,0,0
063080,게임빌,37777000000,66880000000,42146000000,270338000000,-17567000000
109860,동일금속,42031000000,18272000000,2161000000,4000000,9724000000
102120,어보브반도체,61683000000,13837000000,7278000000,8494000000,1240000000
101730,조이맥스,23934000000,21187000000,345000000,5881000000,-2810000000
900040,차이나그레이트스타인터내셔널리미티드,0,0,0,0,0
102710,이엔에프테크놀로지,127520000000,82763000000,3693000000,17848000000,35609000000
099440,스맥,141563000000,78256000000,46070000000,5324000000,-642000000
102210,해덕파워웨이,135648000000,80420000000,10934000000,12527000000,-6878000000
099220,SDN,40369000000,39671000000,9099000000,44202000000,647000000
101680,한국정밀기계,0,0,0,0,0
010240,흥국,45108000000,20770000000,5909000000,124000000,11140000000
101170,우림기계,0,0,0,0,0
081150,티플랙스,0,0,0,0,0
098660,에스티오,47632000000,26764000000,8845000000,872000000,537000000
071670,에이테크솔루션,96080000000,103318000000,4634000000,307000000,972000000
101490,에스앤에스텍,0,0,0,0,0
100120,뷰웍스,106718000000,13406000000,2224000000,245000000,22559000000
102940,코오롱생명과학,0,0,0,0,0
101400,엔시트론,12176000000,9770000000,12704000000,14811000000,-10599000000
106240,파인테크닉스,59012000000,74802000000,11045000000,32354000000,-18785000000
086890,이수앱지스,0,0,0,0,0
104040,대성파인텍,30523000000,21695000000,18994000000,3535000000,758000000
078070,유비쿼스홀딩스,172995000000,27727000000,5581000000,43569000000,17422000000
086900,메디톡스,116432000000,110816000000,26958000000,17421000000,85485000000
058630,엠게임,14434000000,6728000000,2129000000,4680000000,3621000000
059100,아이컴포넌트,0,0,0,0,0
067630,에이치엘비생명과학,239086000000,48639000000,116378000000,20613000000,-7963000000
092130,이크레더블,49634000000,8372000000,106000000,17000000,15320000000
100700,세운메디칼,57420000000,9163000000,0,113000000,13768000000
098120,마이크로컨텍솔루션,16875000000,2432000000,1438000000,1179000000,-3535000000
083470,케이제이프리텍,0,0,0,0,0
100090,삼강엠앤티,55177000000,157933000000,154434000000,3170000000,-35332000000
101390,아이엠,30032000000,63325000000,11649000000,1511000000,-3535000000
076080,웰크론한텍,163004000000,123230000000,2021000000,7600000000,3443000000
101670,코리아에스이,21888000000,2951000000,1116000000,0,-2931000000
094840,슈프리마에이치큐,65988000000,4565000000,4254000000,66329000000,7257000000
063170,서울옥션,143289000000,86547000000,40633000000,4310000000,8758000000
047560,이스트소프트,42725000000,29428000000,36909000000,2276000000,2035000000
096240,청담러닝,45900000000,65994000000,11069000000,12529000000,15774000000
101160,월덱스,74212000000,46042000000,19156000000,772000000,5797000000
099320,쎄트렉아이,28837000000,16755000000,2436000000,881000000,5600000000
064480,브리지텍,0,0,0,0,0
098460,고영테크놀러지,227564000000,40472000000,12721000000,2417000000,45983000000
067000,조이시티,38716000000,28610000000,60000000,7032000000,-5447000000
018620,우진비앤지,23348000000,13072000000,15132000000,680000000,-915000000
095610,테스,0,0,0,0,0
053280,예스이십사,114625000000,136989000000,13431000000,33818000000,6283000000
096870,엘디티,0,0,0,0,0
059210,메타바이오메드,40276000000,40748000000,5638000000,5575000000,-2300000000
097870,효성오앤비,32495000000,3166000000,1306000000,4997000000,-509000000
087730,네패스신소재,0,0,0,0,0
091440,텔레필드,34558000000,14178000000,12920000000,64000000,-10868000000
096040,이트론,0,0,0,0,0
097780,에스맥,157524000000,85026000000,11432000000,88208000000,2025000000
096630,에스코넥,95272000000,64270000000,11317000000,1077000000,18020000000
068330,일신바이오베이스,23107000000,3749000000,841000000,2366000000,3037000000
093920,서원인텍,135036000000,35630000000,3468000000,7949000000,5106000000
067010,이씨에스텔레콤,0,0,0,0,0
096350,대창솔루션,41850000000,62803000000,38008000000,2216000000,-8051000000
069920,아이에스이커머스,0,0,0,0,0
096610,알에프세미,52540000000,33510000000,18759000000,76000000,633000000
092070,디엔에프,0,0,0,0,0
094820,일진파워,68191000000,34250000000,11825000000,7278000000,19064000000
086670,비엠티,63640000000,41537000000,2269000000,2990000000,8207000000
094190,이엘케이,66432000000,99860000000,8033000000,580000000,-16473000000
095190,이엠코리아,48590000000,65705000000,29175000000,4070000000,-1344000000
092300,현우산업,55943000000,55056000000,28762000000,2169000000,4724000000
093640,다믈멀티미디어,0,0,0,0,0
095910,에스에너지,245644000000,168540000000,28880000000,12214000000,-1542000000
081580,성우전자,70908000000,21115000000,3673000000,3456000000,-171000000
073110,엘엠에스,113355000000,63970000000,14497000000,49000000,11274000000
094970,제이엠티,56886000000,31277000000,2537000000,6941000000,13303000000
080520,오디텍,52364000000,4732000000,2605000000,57478000000,1094000000
095340,아이에스시,82886000000,26164000000,12552000000,11011000000,13183000000
085910,네오티스,37412000000,33185000000,8901000000,3800000000,4693000000
095500,미래나노텍,177331000000,112715000000,27617000000,46546000000,3876000000
027580,상보,76792000000,92426000000,5904000000,30000000,4032000000
086040,바이오톡스텍,15862000000,23867000000,3520000000,13328000000,1654000000
090740,연이정보통신,68318000000,67305000000,8136000000,760000000,5837000000
057540,옴니시스템,51111000000,28507000000,19031000000,12853000000,2618000000
094940,푸른기술,19974000000,3550000000,4072000000,1599000000,584000000
095270,웨이브일렉트로닉스,29374000000,37494000000,11981000000,5739000000,-8508000000
093190,빅솔론,127205000000,15340000000,1320000000,21624000000,12605000000
091340,에스엔케이폴리텍,89558000000,71282000000,53288000000,0,13529000000
072770,네오디안테크놀로지,0,0,0,0,0
094480,갤럭시아커뮤니케이션즈,191872000000,142456000000,3905000000,9337000000,7481000000
086520,에코프로,271445000000,258962000000,176691000000,26141000000,62313000000
065150,엠피그룹,38991000000,23795000000,7134000000,4280000000,-377000000
078340,컴투스,774007000000,63225000000,1580000000,100668000000,146639000000
095660,네오위즈,154961000000,50888000000,16985000000,32269000000,22556000000
092600,앤씨앤,36152000000,10166000000,11332000000,4438000000,-16457000000
069410,엔텔스,30187000000,15281000000,158000000,14884000000,1694000000
093380,풍강,34773000000,20977000000,13679000000,3297000000,40000000
086450,동국제약,300428000000,92367000000,56266000000,27627000000,55114000000
064820,케이프,36148000000,107231000000,90096000000,916000000,14364000000
091580,상신이디피,57830000000,69636000000,15634000000,1139000000,15714000000
092460,한라아이엠에스,51838000000,25072000000,3593000000,10530000000,-290000000
073540,에프알텍,12467000000,9109000000,14145000000,3398000000,-2924000000
091120,이엠텍,115537000000,67912000000,29112000000,55383000000,21165000000
094850,참좋은여행,0,0,0,0,0
094860,코닉글로리,0,0,0,0,0
078020,이베스트투자증권,0,0,0,0,0
093520,매커스,73531000000,30249000000,726000000,1753000000,1234000000
048260,오스템임플란트,362680000000,479643000000,44287000000,3725000000,30976000000
091970,나노캠텍,52142000000,39934000000,94000000,2653000000,2640000000
092730,네오팜,60642000000,14457000000,513000000,1658000000,6334000000
090460,비에이치,242170000000,232066000000,49779000000,17494000000,91030000000
039200,오스코텍,57317000000,15722000000,2867000000,48000000,6178000000
089010,켐트로닉스,119916000000,138651000000,22240000000,2077000000,3213000000
090470,제이스텍,63043000000,13018000000,336000000,185000000,6259000000
088130,동아엘텍,204087000000,72717000000,6821000000,14826000000,7969000000
084110,휴온스글로벌,246816000000,110700000000,23544000000,29872000000,67964000000
089150,케이씨티,0,0,0,0,0
091700,파트론,176404000000,116377000000,2388000000,9463000000,30532000000
086390,유니테스트,132989000000,31370000000,17384000000,6785000000,71484000000
090710,디에스티로봇,28137000000,19069000000,1067000000,7208000000,-8063000000
060540,에스에이티,49517000000,36070000000,5576000000,2251000000,7334000000
066310,큐에스아이,22844000000,2157000000,379000000,13152000000,-1053000000
067280,멀티캠퍼스,91469000000,37903000000,8404000000,206000000,21830000000
086250,화신테크,0,0,0,0,0
089890,코세스,0,0,0,0,0
080470,성창오토텍,64585000000,55607000000,11067000000,2209000000,172000000
089140,넥스턴,0,0,0,0,0
089790,제이티,0,0,0,0,0
090150,광진윈텍,44567000000,42476000000,20834000000,11641000000,-2630000000
088390,이녹스,55391000000,27138000000,34098000000,129624000000,3544000000
089230,더이앤엠,19014000000,42044000000,130000000,2620000000,1941000000
043150,바텍,166694000000,76534000000,52354000000,96242000000,9038000000
086960,한컴MDS,121862000000,38270000000,6078000000,5379000000,9867000000
038060,루멘스,178700000000,121209000000,20236000000,15945000000,-20383000000
083660,씨에스에이코스믹,27239000000,11175000000,2668000000,1003000000,20000000
062860,티엘아이,31789000000,8294000000,988000000,11210000000,-18996000000
063570,한국전자금융,237661000000,188687000000,57181000000,14263000000,24913000000
086980,쇼박스,138401000000,38679000000,343000000,8911000000,5242000000
068050,팬엔터테인먼트,11133000000,11379000000,8332000000,211000000,-693000000
085370,루트로닉,116677000000,61928000000,23763000000,33225000000,-12367000000
039290,인포뱅크,32831000000,16241000000,3035000000,10196000000,2380000000
078860,아이오케이컴퍼니,53824000000,41361000000,3181000000,62816000000,-5747000000
088910,동우팜투테이블,0,0,0,0,0
054950,제이브이엠,75253000000,49283000000,4287000000,9360000000,13297000000
084730,팅크웨어,112750000000,42205000000,17427000000,8557000000,1047000000
086060,진바이오텍,47721000000,13628000000,13655000000,4094000000,196000000
022220,정산애강,45478000000,14746000000,370000000,13000000,2729000000
088800,에이스테크놀로지,258719000000,292953000000,58205000000,7709000000,13185000000
068760,셀트리온제약,194113000000,138553000000,36899000000,1582000000,1829000000
083450,글로벌스탠다드테크놀로지,54652000000,17071000000,2148000000,1740000000,10406000000
019990,에너토크,22381000000,2161000000,151000000,8104000000,1450000000
079370,제우스,278686000000,165988000000,21778000000,5571000000,40108000000
046110,한일네트웍스,43134000000,19375000000,1329000000,12869000000,5937000000
085670,뉴프렉스,62540000000,46622000000,37532000000,660000000,10551000000
084370,유진테크,156472000000,41185000000,7675000000,2686000000,6163000000
083790,크리스탈지노믹스,166758000000,10258000000,62195000000,54302000000,1756000000
064550,바이오니아,31169000000,24243000000,7527000000,1397000000,-11579000000
084990,바이로메드,135510000000,46108000000,100133000000,29713000000,-21203000000
083640,인콘,53222000000,46227000000,29000000,32566000000,-1963000000
085660,차바이오텍,463558000000,227938000000,169347000000,59528000000,19015000000
078140,대봉엘에스,57739000000,7907000000,2969000000,6152000000,7923000000
067900,와이엔텍,22122000000,41616000000,50934000000,1014000000,14934000000
083550,케이엠,66905000000,32104000000,5698000000,6256000000,5160000000
084180,수성,19089000000,29535000000,343000000,253000000,-393000000
050540,한국코퍼레이션,47933000000,37131000000,3091000000,9402000000,-9304000000
080420,모다이노칩,221581000000,193709000000,98895000000,13783000000,43210000000
083650,비에이치아이,130878000000,249197000000,32200000000,18499000000,-23257000000
079190,이엠따블유,50638000000,47646000000,12082000000,762000000,3012000000
045890,금빛,44562000000,39740000000,13045000000,804000000,-16869000000
082800,루미마이크로,0,0,0,0,0
043910,자연과환경,24713000000,16586000000,1848000000,1079000000,559000000
079000,와토스코리아,0,0,0,0,0
041020,인프라웨어,27013000000,3744000000,1318000000,14706000000,-517000000
078590,두올산업,41298000000,42216000000,1730000000,0,2404000000
038070,서린바이오사이언스,32770000000,12762000000,3581000000,6619000000,1753000000
079940,가비아,78058000000,29793000000,7460000000,1805000000,18188000000
077360,덕산하이메탈,57779000000,5506000000,1147000000,109415000000,257000000
083930,아바코,172597000000,90485000000,3094000000,3724000000,22867000000
067310,하나마이크론,144440000000,327459000000,71193000000,3258000000,53422000000
082660,삼우엠스,61237000000,47247000000,18535000000,0,-11016000000
083310,엘오티베큠,84368000000,44348000000,7763000000,2206000000,18952000000
080010,이상네트웍스,44375000000,20173000000,27133000000,24811000000,6829000000
058220,아리온테크놀로지,20684000000,37376000000,14602000000,18342000000,-926000000
078160,메디포스트,57026000000,21292000000,27658000000,10140000000,-6593000000
082850,우리이티아이,391750000000,443396000000,41436000000,6522000000,-12294000000
080160,모두투어네트워크,200628000000,146637000000,26757000000,21088000000,16611000000
078890,가온미디어,295984000000,184225000000,3942000000,2018000000,9348000000
050890,쏠리드,121124000000,159594000000,15851000000,9213000000,-7777000000
082210,옵트론텍,68644000000,110823000000,30215000000,21236000000,13506000000
082270,젬백스&카엘,107173000000,58084000000,698000000,43012000000,-663000000
075130,플랜티넷,31721000000,6792000000,717000000,15927000000,2937000000
080440,에스제이케이,11017000000,40179000000,6379000000,1682000000,-8184000000
073490,이노와이어리스,48794000000,17539000000,12938000000,32000000,250000000
079950,인베니아,118588000000,75362000000,33722000000,1071000000,7202000000
079960,동양이엔피,183130000000,55113000000,14150000000,11517000000,4123000000
080220,제주반도체,174258000000,104607000000,35583000000,8961000000,303000000
079170,한창산업,0,0,0,0,0
079810,디이엔티,23229000000,20637000000,21714000000,3276000000,-11927000000
080000,에스엔유프리시젼,89503000000,15913000000,12825000000,2010000000,10967000000
052220,아이엠비씨,30430000000,10819000000,357000000,15306000000,938000000
079650,서산,45111000000,8351000000,93000000,7566000000,-2519000000
052900,케이엠에이치하이텍,23207000000,8633000000,2718000000,33853000000,4186000000
066910,손오공,31153000000,18541000000,7700000000,561000000,945000000
049950,미래컴퍼니,103779000000,36841000000,1655000000,1433000000,26268000000
052460,아이크래프트,40747000000,14867000000,300000000,2609000000,172000000
072870,메가스터디,171614000000,59373000000,15626000000,60207000000,6346000000
073010,케이에스피,0,0,0,0,0
046440,케이지모빌리언스,331885000000,183109000000,66953000000,380000000,22100000000
078600,대주전자재료,0,0,0,0,0
054450,텔레칩스,73992000000,23242000000,17696000000,15782000000,8155000000
078150,에이치비테크놀러지,123716000000,44104000000,27379000000,9527000000,10167000000
067990,도이치모터스,0,0,0,0,0
051360,토비스,187362000000,113072000000,2573000000,5304000000,28507000000
072520,제넨바이오,23767000000,27883000000,11607000000,2159000000,-2377000000
078130,국일제지,0,0,0,0,0
068790,디엠에스,159940000000,162426000000,3409000000,11220000000,30344000000
078940,코드네이처,18253000000,22105000000,9156000000,6667000000,263000000
048870,시너지이노베이션,50464000000,46705000000,4707000000,32734000000,4168000000
065350,신성델타테크,171354000000,183799000000,61790000000,20658000000,3333000000
039340,한국경제티브이,42254000000,18244000000,1307000000,28728000000,15547000000
064260,다날,462543000000,221141000000,150427000000,33160000000,2625000000
011080,형지아이앤씨,0,0,0,0,0
050090,휘닉스소재,25386000000,2483000000,3197000000,124000000,-3907000000
029960,코엔텍,114519000000,17990000000,29667000000,34000000,29311000000
057030,와이비엠넷,35677000000,32208000000,3045000000,1030000000,1008000000
065770,씨에스,26757000000,9197000000,759000000,455000000,2284000000
074430,아미노로직스,31898000000,2479000000,1192000000,4961000000,4180000000
077280,한컴지엠디,9708000000,4384000000,17752000000,19185000000,1606000000
066700,테라젠이텍스,105015000000,50571000000,34320000000,10012000000,-3924000000
066900,디에이피,0,0,0,0,0
078350,한양디지텍,20709000000,19456000000,5703000000,1631000000,2937000000
075970,동국알앤에스,60428000000,32389000000,13598000000,16578000000,5790000000
069540,라이트론,62829000000,50213000000,3802000000,27912000000,-3611000000
073190,듀오백,13484000000,3582000000,140000000,2736000000,-2881000000
054090,삼진엘앤디,93151000000,55788000000,23117000000,797000000,7568000000
041910,에스텍파마,46697000000,6157000000,2937000000,15872000000,1525000000
073070,에스모,80971000000,57062000000,4360000000,33335000000,-849000000
039670,한류타임즈,52972000000,66803000000,4513000000,8620000000,-5183000000
067770,세진티에스,25695000000,2373000000,0,1528000000,373000000
070590,한솔인티큐브,0,0,0,0,0
073570,더블유아이,55843000000,28739000000,8309000000,7803000000,-1490000000
073640,삼원테크,26650000000,22688000000,581000000,782000000,329000000
065680,우주일렉트로닉스,145410000000,52145000000,0,5890000000,729000000
057880,토필드,18975000000,20899000000,386000000,5199000000,-5144000000
060570,드림어스컴퍼니,150013000000,41956000000,2663000000,978000000,-3118000000
066410,버킷스튜디오,0,0,0,0,0
067160,아프리카티비,95822000000,64344000000,307000000,17743000000,27123000000
074600,원익큐엔씨,104106000000,85643000000,52721000000,57708000000,41199000000
071280,로체시스템즈,52179000000,13032000000,16916000000,1023000000,-1040000000
041440,에버다임,183711000000,69166000000,8266000000,167000000,14171000000
069510,에스텍,156099000000,52421000000,3769000000,4000000,18030000000
067170,오텍,385325000000,262803000000,74054000000,18228000000,29823000000
054780,키이스트,50611000000,22491000000,3261000000,8733000000,-2414000000
072020,중앙백신연구소,0,0,0,0,0
065510,휴비츠,56428000000,38381000000,25242000000,32000000,1477000000
072470,우리산업홀딩스,199425000000,150196000000,17883000000,549000000,12249000000
068930,디지털대성,38502000000,30407000000,4694000000,7861000000,12604000000
069110,코스온,122934000000,94064000000,14042000000,11999000000,527000000
069330,유아이디,0,0,0,0,0
064760,티씨케이,0,0,0,0,0
052710,아모텍,146603000000,149453000000,48937000000,59368000000,11287000000
065950,웰크론,207719000000,185139000000,17600000000,11583000000,-808000000
047310,파워로직스,263501000000,212921000000,5749000000,15645000000,14835000000
056000,신스타임즈,21347000000,3047000000,44000000,0,-52000000
041520,이라이콤,247595000000,97002000000,5775000000,16063000000,8613000000
065560,녹원씨엔아이,65425000000,47721000000,633000000,11765000000,16598000000
064240,홈캐스트,77786000000,20182000000,48000000,9957000000,-5417000000
066790,씨씨에스충북방송,10940000000,12457000000,260000000,0,-244000000
069080,웹젠,283700000000,67896000000,14955000000,31509000000,68862000000
067080,대화제약,50918000000,61981000000,16875000000,13707000000,5202000000
066590,우수AMS,71903000000,96261000000,9037000000,3743000000,4582000000
067290,제이더블유신약,44702000000,43874000000,32053000000,9000000,577000000
066130,하츠,0,0,0,0,0
046140,에스비에스콘텐츠허브,161256000000,42917000000,2847000000,9286000000,-712000000
065450,빅텍,0,0,0,0,0
065130,탑엔지니어링,310632000000,240989000000,12092000000,14667000000,33918000000
065440,이루온,42809000000,20392000000,5504000000,819000000,1261000000
049630,재영솔루텍,58343000000,88125000000,17834000000,126000000,2622000000
021650,한국큐빅,73439000000,69716000000,16496000000,1676000000,3169000000
051370,인터플렉스,132307000000,112206000000,11706000000,35708000000,-66225000000
065650,메디프론디비티,0,0,0,0,0
065570,삼영이엔씨,59286000000,10134000000,526000000,478000000,921000000
066980,브레인콘텐츠,151255000000,36014000000,56204000000,7046000000,-377000000
016100,리더스코스메틱,73914000000,55182000000,10221000000,4211000000,-13630000000
065940,바이오빌,92535000000,181633000000,18215000000,50414000000,-28198000000
042040,케이피엠테크,56786000000,48327000000,14072000000,77560000000,-918000000
066970,엘앤에프,199012000000,140783000000,47209000000,1324000000,27021000000
066670,디스플레이테크,0,0,0,0,0
066430,와이오엠,0,0,0,0,0
047820,초록뱀미디어,64021000000,72806000000,100000000,69538000000,1283000000
064090,에프앤리퍼블릭,86812000000,89751000000,22000000,63187000000,9915000000
049960,쎌바이오텍,81047000000,6402000000,21000000,2000000,21675000000
053290,NE능률,0,0,0,0,0
064520,바른전자,36833000000,60319000000,3691000000,3286000000,-2264000000
035600,케이지이니시스,560207000000,513307000000,80685000000,103360000000,60426000000
065170,넥스트비티,57289000000,30174000000,2095000000,6971000000,2085000000
034230,파라다이스,327545000000,421769000000,1102907000000,19043000000,2408000000
041590,에너전트,21046000000,56321000000,1358000000,78911000000,-4318000000
042600,새로닉스,61108000000,39846000000,11805000000,39258000000,4358000000
065500,오리엔트정공,55444000000,43351000000,6243000000,544000000,-5436000000
060900,퍼시픽바이오,10020000000,11925000000,10462000000,235000000,-6655000000
066620,국보디자인,142346000000,62028000000,4409000000,8929000000,16463000000
065420,에스아이리소스,15965000000,9517000000,955000000,7730000000,-64000000
052770,와이디온라인,10836000000,14241000000,460000000,0,-6663000000
064800,필링크,65633000000,74972000000,2844000000,100962000000,-274000000
039980,리노스,83047000000,18507000000,710000000,4798000000,1617000000
048410,현대바이오사이언스,35692000000,11437000000,2087000000,1156000000,1583000000
058610,에스피지,183653000000,132288000000,22920000000,396000000,3104000000
045340,토탈소프트뱅크,0,0,0,0,0
065710,서호전기,62434000000,16507000000,691000000,418000000,2811000000
065690,대진디엠피,81861000000,26524000000,0,12762000000,2206000000
066110,한프,14003000000,32491000000,3365000000,18827000000,-15655000000
043710,서울리거,50287000000,14455000000,506000000,1433000000,-218000000
060560,홈센타홀딩스,80695000000,133143000000,52788000000,3468000000,-4917000000
036010,아비코전자,76252000000,8022000000,7390000000,5310000000,6557000000
060280,큐렉소,0,0,0,0,0
065620,제낙스,13302000000,10735000000,16990000000,389000000,-1712000000
060230,이그잭스,41225000000,35574000000,2091000000,883000000,1207000000
057680,옴니텔,0,0,0,0,0
046940,우원개발,103439000000,105739000000,19270000000,10876000000,1436000000
060150,인선이엔티,69081000000,112113000000,16568000000,2301000000,23853000000
065530,한국전파기지국,0,0,0,0,0
063440,에스엠라이프디자인그룹,38276000000,4809000000,1268000000,1313000000,-886000000
051160,지어소프트,20115000000,17687000000,2578000000,2274000000,682000000
065060,지엔코,131409000000,106522000000,3546000000,97382000000,-25291000000
049180,셀루메드,22833000000,22298000000,4265000000,8337000000,-12123000000
060720,KH바텍,141621000000,89142000000,35095000000,2461000000,-18357000000
061040,알에프텍,0,0,0,0,0
050760,에스폴리텍,56333000000,49125000000,7924000000,86000000,3838000000
054210,이랜텍,230596000000,251835000000,26090000000,12792000000,1251000000
050120,라이브플렉스,45062000000,37613000000,4069000000,16553000000,-1211000000
054410,케이피티유,14893000000,27461000000,5928000000,38724000000,1583000000
060310,삼에스코리아,20027000000,21588000000,2650000000,4815000000,-179000000
061250,화일약품,0,0,0,0,0
053980,오상자이엘,39077000000,34105000000,90000000,10627000000,-1135000000
054050,농업회사법인농우바이오,149717000000,33289000000,2310000000,2494000000,5187000000
039420,케이엘넷,13472000000,5087000000,1473000000,2241000000,4092000000
039440,에스티아이,203598000000,99587000000,2559000000,314000000,22057000000
049550,잉크테크,35677000000,42030000000,28084000000,226000000,-939000000
054670,대한뉴팜,0,0,0,0,0
060590,씨티씨바이오,78603000000,65719000000,39002000000,16597000000,-5856000000
049070,인탑스,330885000000,155695000000,17497000000,25043000000,34192000000
060370,케이티서브마린,0,0,0,0,0
051380,피씨디렉트,0,0,0,0,0
053660,현진소재,75242000000,147316000000,10601000000,15624000000,-18284000000
053270,구영테크,60744000000,75014000000,58731000000,2449000000,5379000000
034950,한국기업평가,104949000000,24303000000,6509000000,9310000000,4816000000
060260,뉴보텍,0,0,0,0,0
060380,동양에스텍,76589000000,68890000000,13136000000,14088000000,1742000000
046310,백금티앤에이,51032000000,25880000000,6614000000,920000000,6538000000
058530,슈펙스비앤피,49115000000,54635000000,62686000000,27117000000,-14325000000
049720,고려신용정보,0,0,0,0,0
052670,제일바이오,0,0,0,0,0
046890,서울반도체,601575000000,412713000000,155796000000,5551000000,94888000000
013990,아가방앤컴퍼니,80832000000,15743000000,24451000000,2059000000,-14441000000
058450,일야,0,0,0,0,0
059090,미코,158248000000,69066000000,114607000000,9930000000,45363000000
050320,에이앤티앤,2861000000,3214000000,273000000,3817000000,-3263000000
054930,유신,0,0,0,0,0
035200,프럼파스트,29299000000,3027000000,319000000,1250000000,483000000
054040,한국컴퓨터,71936000000,21527000000,27298000000,0,-5305000000
048470,대동스틸,0,0,0,0,0
060300,레드로버,59215000000,6802000000,5722000000,17816000000,-24026000000
042500,링네트,82222000000,40321000000,0,6701000000,4070000000
058420,제이웨이,0,0,0,0,0
040350,큐로컴,9312000000,28369000000,4981000000,61149000000,-10517000000
054300,팬스타엔터프라이즈,0,0,0,0,0
054340,피앤텔,4010000000,24663000000,403000000,3004000000,-5892000000
047080,한빛소프트,24713000000,24463000000,7084000000,5579000000,717000000
060250,엔에이치엔한국사이버결제,201543000000,145915000000,17887000000,6528000000,21772000000
053260,금강철강,92558000000,22366000000,1987000000,22058000000,1498000000
060240,룽투코리아,49107000000,5983000000,4897000000,15884000000,518000000
056730,포스링크,37933000000,37870000000,7393000000,15886000000,-5211000000
057500,SKC솔믹스,54830000000,57281000000,50628000000,806000000,27495000000
041930,동아화성,126861000000,106546000000,13650000000,2833000000,2130000000
054220,비츠로시스,0,0,0,0,0
014940,오리엔탈정공,36607000000,105369000000,14907000000,2259000000,-1455000000
043590,크로바하이텍,37674000000,37320000000,2462000000,17537000000,-11704000000
058470,리노공업,0,0,0,0,0
045300,성우테크론,27150000000,20147000000,3307000000,5760000000,7192000000
056190,에스에프에이,958568000000,404842000000,252703000000,66041000000,234357000000
056700,신화인터텍,88316000000,116162000000,6258000000,877000000,6932000000
054940,엑사이엔씨,85269000000,60323000000,4319000000,2221000000,4577000000
043370,평화정공,524896000000,335851000000,28926000000,18814000000,19332000000
054620,에이피홀딩스,54505000000,20784000000,26830000000,165495000000,-3615000000
056360,코위버,59181000000,26252000000,3485000000,17758000000,-843000000
043260,성호전자,49141000000,50346000000,4406000000,603000000,149000000
038340,유씨아이,5934000000,4727000000,3016000000,524000000,-177000000
051390,와이더블유,60262000000,12839000000,24705000000,62000000,3276000000
054540,삼영엠텍,64995000000,35033000000,854000000,5342000000,307000000
